instruction,image_path
"cute thicc moss creature, sitting in a shallow swamp, foggy mist, full body, full background, whiteboard animation style, clean lines, simple shapes, flat colors, minimal details, motion lines for action, soft golden hour light, serene mood, trending on artstation",data/images/img_938.png
"Bottles float in a glowing celestial realm, surrounded by stardust and ethereal wisps, under a moonlit sky.",data/images/img_939.png
"Two sets of identical twins in a dreamy painting with soft brushstrokes, pastel colors, and a blurred background, focusing on their expressions and movements, conveying ethereal harmony and symmetry.",data/images/img_940.png
"A small character poster in AMK2144 format, rendered as a 3D model with dramatic chiaroscuro lighting, casting deep shadows and highlighting intricate details, with a high resolution and sharp focus.",data/images/img_941.png
"Furred crocodile with a wolf's head, 3D model, octane render, illuminated by a full moon, hyper-realistic, cinematic lighting, textured fur, sharp claws, reflective eyes, dramatic chiaroscuro, high resolution.",data/images/img_942.png
"Amber Heard as a manga doll, intricate lines, vibrant colors, detailed digital art, trending on Artstation.",data/images/img_943.png
A vivid photo of a blue vase with pink and red flowers.,data/images/img_944.png
"Butterfly in deep space, light rays melting into wax, cosmic colors blending.",data/images/img_945.png
"a beautiful tiefling sorcerer with runic magic, intricate details, sharp focus, editorial illustration, highly detailed, digital matte, concept art, inspired by WLOP, Artgerm, Greg Rutkowski, and Alphonse Mucha, bathed in soft golden hour light, dynamic perspective, vibrant color palette, photorealistic, masterpiece",data/images/img_946.png
"Create a vibrant anime image for a luxury pet daycare brand, featuring regal cats and dogs in an ornate palace with a modern, colorful twist.",data/images/img_947.png
"A knight, drawn in whiteboard animation, adorned in vibrant green and gold, sits amidst a simplified, line-drawn forest with intricate details, his gaze steady and inviting, capturing the viewer's attention with his quiet determination in soft golden hour light.",data/images/img_948.png
an anime butterfly kite entangled in a vibrant tree,data/images/img_949.png
"Rowan Atkinson with bulging reptile eyes, yellow skin, intricate details, centered, hyper-realistic 3D model, smooth, sharp focus, detailed textures, studio lighting.",data/images/img_950.png
"Neon-lit micro-service in futuristic cloud, presented at cybernetic keynote, trending on Artstation by Mark Brooks and Brad Kunkle.",data/images/img_951.png
"fantasy art of an ethereal spiral galaxy, dreamy and surreal, with luminous nebulae and swirling stardust, intricate details and misty ambiance, masterpiece by dan mumford and laurie greasley, inspired by james gilleard, soft golden hour light, high resolution, photorealistic",data/images/img_952.png
"Kanye West album cover, fantasy art, painterly style, ethereal golden hour lighting, rich textures, swirling vibrant colors, dreamlike atmosphere, 4K resolution, masterpiece, dynamic perspective, high contrast",data/images/img_953.png
"Surreal, hyper-detailed painting of the Cat in the Hat with distorted proportions, dreamlike atmosphere, soft natural light, and rim light. Inspired by Greg Rutkowski, Artgerm, and Beksinski.",data/images/img_954.png
"a medieval king signing a document, cinematic high budget, close-up, ultra-detailed, symmetrical portrait, dramatic chiaroscuro lighting, rich textures, deep shadows, 8k, unreal engine, octane render, dark beauty, trending on artstation",data/images/img_955.png
"digital matte painting of a highly detailed coffee in the morning, ornate mug with intricate designs, smooth gradients, clear focus, soft golden hour light, fantasy elements, rich textures, vibrant color palette, atmospheric depth, dynamic perspective",data/images/img_956.png
"a professionally photographed owl with its wings fully spread, swooping over a tree, captured in sharp focus with a shallow depth of field, showcasing the intricate details of its feathers in soft golden hour light, with a vibrant color palette and rich textures",data/images/img_957.png
"He sits, gazing at the vast, star-studded sky, his intricate manga expression captured in soft golden hour light, with rich textures and high resolution.",data/images/img_958.png
"a digital painting of a screwdriver, with soft, flowing brushstrokes and vibrant, layered colors, capturing the essence of its form in a painterly style, under soft golden hour light, with rich textures and a serene mood, high resolution and sharp focus",data/images/img_959.png
"female linux geek assistant, digital painting, neon colors, futuristic interface, sleek design, cyberpunk aesthetic, glowing highlights, sharp contrasts, ethereal glow, dynamic perspective, high resolution",data/images/img_960.png
"Four majestic dragons, each with vibrant, flowing manes and glowing eyes, surround a towering dinosaur in a dramatic anime illustration, set under a ethereal glow with rich textures and sharp focus.",data/images/img_961.png
"A digital matte painting of a cozy outdoor scene with a rustic stone building, vintage wooden furniture, and lush, vibrant greenery, bathed in soft golden hour light, with rich textures and a serene mood.",data/images/img_962.png
"symmetry, highly detailed digital art, product render poster, puzzle cube, sci-fi, glowing lights, intricate, elegant, smooth gradients, sharp focus, vibrant color palette, photorealistic, dynamic perspective, artstation, concept art, art by artgerm",data/images/img_963.png
"3D model with a red flower in the corner, dramatic lighting, and stark contrasts.",data/images/img_964.png
"pixel art of a futuristic scientist, 8-bit style, vibrant color palette, detailed pixels, retro gaming aesthetic, high resolution, dynamic perspective, smooth gradients",data/images/img_965.png
"Person covertly watching PC in urban setting, grainy, high contrast, dynamic shadows.",data/images/img_966.png
"Boris Johnson as a Family Guy character, anime style, symmetrical, highly detailed digital painting, smooth lines, sharp focus, vibrant colors, expressive eyes, cinematic lighting, ethereal glow, art by Artgerm and Greg Rutkowski",data/images/img_967.png
"Highly detailed digital art portrait of an old, muscular man with white hair and a black beard, draped in a bear skin. Dark fantasy style with intricate textures, dramatic chiaroscuro lighting, deep shadows, and a rich, vibrant color palette.",data/images/img_968.png
Astronaut relaxes in vibrant neon nebula.,data/images/img_969.png
Neon-lit wooden post with glowing blue '5' in a cyberpunk alley.,data/images/img_970.png
"carved into a mountain, a temple above a waterfall, giant intricate statues, arches adorned pillars, archways, gnarly trees, lush vegetation, forest, small stream, gouache painting, vibrant colors, delicate brushstrokes, soft golden hour light, detailed, balanced composition, serene atmosphere",data/images/img_971.png
"A young badger sniffing a yellow rose near a tree, with a small waterfall behind.",data/images/img_972.png
"a vivid red box in a digital matte painting, with smooth gradients and soft golden hour lighting, set against a vast, ethereal landscape with misty ambiance and rich textures, high resolution, photorealistic",data/images/img_973.png
"young man with short white combover hair and moustache, pixel art, blocky, vibrant, full body, D&D character, Pathfinder, RPG, fantasy, 8-bit, retro gaming, intricate details, high resolution, digital pixel art, ethereal glow, dynamic perspective, art by pixel artist, DeviantArt, ArtStation, Behance",data/images/img_974.png
"cinematic squirrel with katana, lush forest, hyper-realistic, detailed face, dramatic chiaroscuro lighting, fine shading, vibrant color palette, high resolution, poster art by ilya kuvshinov, katsuhiro otomo, magali villeneuve, artgerm, jeremy lipkin, michael garmash, rob rey",data/images/img_975.png
"Three detailed brass rectangular coins, each side intricately engraved with ancient symbols, tied together by a vibrant red silk string, in a manga style with soft golden hour light and high resolution.",data/images/img_976.png
"A weathered Star Wars helmet and armor, glowing under futuristic city lights.",data/images/img_977.png
"pixel art portrait of Aragorn, 8-bit, vibrant colors, clean lines",data/images/img_978.png
"Staircase to heaven, grand mural, vibrant colors, ornate details, fantasy, elegant.",data/images/img_979.png
"8-bit golden crown, pixel rain diamonds, low-res logo",data/images/img_980.png
"a yellow sticky note, 3D model, octane render, smooth surface, realistic texture, soft shadows, vibrant lighting, high resolution, photorealistic, dynamic perspective, warm ambient glow",data/images/img_981.png
